id,street_address,latitude,longitude
BP-44007,333 Harbord St,43.659624948,-79.418653452
BP-25244,1156 Yonge St,43.680219103999995,-79.390960983
BP-33967,11 Elm Ave,43.674665983000004,-79.379423746
BP-34002,38 Madison Ave,43.668981413000004,-79.40356724
BP-34019,232 Dupont St,43.675327133,-79.405254892
BP-34041,245 Dupont St,43.674880643,-79.406586977
BP-34144,746 Bathurst St,43.664072753,-79.410877877
BP-34178,483 Bloor St W,43.665640577,-79.407403837
BP-34184,730 Bathurst St,43.66359511,-79.410685028
BP-26694,25 Spadina Rd,43.668229018000005,-79.404364835
BP-34782,718 Bathurst St,43.663102413000004,-79.410489885
BP-31319,672 Dupont St,43.671636455,-79.421779402
BP-30162,857 Bloor St W,43.662262046,-79.424044988
BP-34418,55 Harbord St,43.663171378,-79.401259043
BP-32962,732 Spadina Ave,43.665584033,-79.403284983
BP-32971,742 Spadina Ave,43.666218841,-79.40365687
BP-32989,750 Spadina Ave,43.666310409,-79.403734411
BP-34377,140 St George St,43.665172289,-79.39996286
BP-34383,320 Huron St,43.662907305,-79.399893728
BP-34385,246 Bloor St W,43.668215819,-79.39757573199999
BP-34387,320 Huron St,43.662974396,-79.39992118
BP-34390,246 Bloor St W,43.66828436,-79.397605721
BP-34408,55 Harbord St,43.663085753000004,-79.40166663800001
BP-34412,246 Bloor St W,43.668369506000005,-79.397640361
BP-32473,268 College St,43.65811826,-79.400294485
BP-32477,487 Spadina Cres,43.66006448899999,-79.399969417
BP-32491,25 Russell St,43.660071429,-79.39846384399999
BP-32500,33 Russell St,43.659897806000004,-79.399305605
BP-22486,55 Elm St,43.65714468,-79.384418064
BP-34796,91 Harbord St,43.66268828,-79.403597793
BP-27310,301 Spadina Ave,43.653661591,-79.39812478
BP-32503,268 College St,43.658124087,-79.400295621
BP-33059,232 Dupont St,43.675255476000004,-79.405582282
BP-29168,148 Nassau St,43.653840793,-79.40653623600001
BP-26610,162 Spadina Rd,43.674025668999995,-79.406878093
BP-22573,730 Bay St,43.659062941,-79.385726787
BP-29831,146 Baldwin St,43.655056295,-79.39945343
BP-22113,222 St Patrick St,43.655758838999994,-79.39075793800001
BP-35507,149 College St,43.659533298,-79.391580202
BP-35519,200 College St,43.658848145,-79.395962546
BP-35530,700 University Ave,43.65955059,-79.391490409
BP-35531,129 College St,43.65956904,-79.391373298
BP-35534,155 College St,43.659333481000004,-79.39249847399999
BP-35537,200 College St,43.65885716,-79.395966153
BP-34229,1221 Bay St,43.670593204,-79.38950993899999
BP-34230,155 Cumberland St,43.669794081000006,-79.393280347
BP-34232,66 Avenue Rd,43.671661199,-79.395490548
BP-34235,87 Cumberland St,43.67039834,-79.390393095
BP-34246,70A Yorkville Ave,43.671244645,-79.390975162
BP-34247,180 Cumberland St,43.669496375,-79.394286959
BP-34250,1233 Bay St,43.670686692,-79.389518797
BP-34251,97 Yorkville Ave,43.670952903999996,-79.391890178
BP-34265,1221 Bay St,43.670565087,-79.38962329
BP-34271,110 Yorkville Ave,43.67087836899999,-79.392677167
BP-34272,1221 Bay St,43.670677382,-79.38912673899999
BP-34312,354 Huron St,43.663924066999996,-79.400270573
BP-34322,140 St George St,43.66518593399999,-79.39990706399999
BP-34334,140 St George St,43.665282121000004,-79.399427738
BP-34348,364 Huron St,43.664437477,-79.400477234
BP-34349,369 Huron St,43.663902625,-79.400262407
BP-34350,140 St George St,43.665305041,-79.399302778
BP-32273,889 Yonge St,43.674532585,-79.388443123
BP-32286,980 Yonge St,43.675207987,-79.388714247
BP-32292,927 Yonge St,43.67525049899999,-79.38873203600001
BP-34760,141 Harbord St,43.66217406,-79.40608129399999
BP-22022,222 Elm St,43.656147565,-79.392087495
BP-24484,677 Bloor St W,43.66390365,-79.41652690000001
BP-23635,162 Bloor St W,43.66897857,-79.394134902
BP-32455,25 Russell St,43.660075402,-79.398446056
BP-34273,164 Cumberland St,43.669780079,-79.39373403399999
BP-25114,490 Bloor St W,43.665519453,-79.409663522
BP-32987,43 Madison Ave,43.66891575,-79.403422112
BP-35509,167 College St,43.659176356,-79.393210393
BP-32289,889 Yonge St,43.674557692,-79.388451609
BP-27123,174 St George St,43.66833035,-79.400228953
BP-25139,362 Bloor St W,43.666359941,-79.405642411
BP-34727,693 Bathurst St,43.66351817,-79.410452818
BP-34730,172 Brunswick Ave,43.662282951,-79.406344464
BP-34746,141 Harbord St,43.662177048000004,-79.406094411
BP-34752,100 Harbord St,43.662819468,-79.403577646
BP-32631,120 Scollard St,43.671687796,-79.392822735
BP-32633,97 Scollard St,43.671790563,-79.391952522
BP-32634,1254 Bay St,43.671174982,-79.390205986
BP-32638,10 Bellair St,43.66973752,-79.39076810600001
BP-34802,320 Huron St,43.662979213999996,-79.39990091
BP-34807,73 Harbord St,43.66286557,-79.402755202
BP-34808,79 Harbord St,43.662786694,-79.403112919
BP-34231,50 Bloor St W,43.670734265,-79.388841194
BP-23722,49 Hayden St,43.66987095,-79.384277488
BP-34798,710 Bathurst St,43.66297720399999,-79.410439463
BP-30236,795 Bloor St W,43.662861475,-79.421295944
BP-27047,264 Beatrice St,43.658245425,-79.41896937199999
BP-23659,140 Charles St W,43.667566853000004,-79.392279793
BP-30261,889 Bloor St W,43.662008,-79.42520906600001
BP-33025,594 Spadina Ave,43.661346607,-79.401628042
BP-33035,190 Dupont St,43.675589046000006,-79.40395711800001
BP-34270,111-113 Yorkville Ave,43.670852503,-79.392370411
BP-34303,140 St George St,43.665175253,-79.39994891100001
BP-34304,140 St George St,43.665149156000005,-79.400062959
BP-34332,140 St George St,43.665278537,-79.39944459899999
BP-34339,140 St George St,43.665140853000004,-79.400100702
BP-32275,922 Yonge St,43.674091714,-79.38845365
BP-32417,22 Russell St,43.660088851000005,-79.399019558
BP-23541,595 Bay St,43.656434632,-79.383585442
BP-26647,3 Walmer Rd,43.666513061,-79.40542157
BP-25885,964 Bathurst St,43.66934397399999,-79.41296192
BP-29566,1133 Yonge St,43.681442173,-79.391170174
BP-27805,568A College St,43.655567889,-79.412749831
BP-26596,6 Crescent Rd,43.677146535,-79.388963761
BP-33052,594 Spadina Ave,43.661338279,-79.401623469
BP-33066,266 Dupont St,43.675044949,-79.406595878
BP-32299,932 Yonge St,43.67442517600001,-79.388594175
BP-32307,926 Yonge St,43.67412648,-79.38847154300001
BP-34358,140 St George St,43.665327979,-79.399197646
BP-34368,140 St George St,43.665301457,-79.399319639
BP-34394,120 St George St,43.663997338,-79.398722338
BP-34398,246 Bloor St W,43.668190847,-79.39756628
BP-34399,55 Harbord St,43.66314993,-79.401367901
BP-34409,648 Spadina Ave,43.663040861000006,-79.40254405399999
BP-34425,5 Bedford Rd,43.668500578999996,-79.397483507
BP-34429,55 Harbord St,43.663166873,-79.401282343
BP-32405,25 Russell St,43.660048227,-79.398575906
BP-18763,271 College St,43.657802992,-79.40047975600001
BP-18764,271 College St,43.657799185,-79.400496665
BP-35310,263 Mc Caul St,43.658821456999995,-79.393251107
BP-35320,129 College St,43.65965009,-79.39102544
BP-35321,239 College St,43.657985472,-79.398154303
BP-35330,129 College St,43.659632171000005,-79.391099341
BP-35335,25 Cecil St,43.656710237,-79.396171502
BP-35504,167 College St,43.65919256,-79.393141579
BP-35520,149 College St,43.659525377,-79.391613066
BP-35523,207 Beverley St,43.657190394,-79.395142909
BP-35524,149 College St,43.659541393999994,-79.391528057
BP-35542,155 College St,43.659306826999995,-79.39261097100001
BP-20614,956 Bay St,43.664535337,-79.38737046600001
BP-22509,143 Elizabeth St,43.656008213,-79.385366769
BP-32580,100 Bloor St E,43.67102529899999,-79.384367185
BP-27707,572 College St,43.655443083,-79.41303701
BP-29892,634 Dundas St W,43.652006602,-79.40272738600001
BP-32426,548 Spadina Cres,43.659904051000005,-79.401643093
BP-32445,556 Spadina Cres,43.66004881600001,-79.401555707
BP-32454,22 Russell St,43.660091703,-79.398970132
BP-32468,44 St George St,43.660289272,-79.397443332
BP-32507,455 Spadina Ave,43.65815154,-79.399913488
BP-32561,40 Asquith Ave,43.671798476999996,-79.385008036
BP-32571,789 Yonge St,43.671417382,-79.386783236
BP-32582,97 Collier St,43.672361662,-79.38491702399999
BP-32589,812 Church St,43.672057855,-79.38531537600001
BP-32593,773 Yonge St,43.671300274,-79.386868928
BP-32597,160 Bloor St E,43.671486553,-79.383215744
BP-32620,1255 Bay St,43.671035497,-79.389916446
BP-30305,831 Bloor St W,43.662513705,-79.42289402
BP-25261,1148 Yonge St,43.680088846000004,-79.390905589
BP-34224,158 Cumberland St,43.66983096,-79.393487632
BP-27735,634 College St,43.655160097,-79.416662535
BP-24027,40 Dundas St W,43.656186173,-79.381925149
BP-34022,245 Dupont St,43.674847725,-79.406612513
BP-25790,909 Bathurst St,43.669148217,-79.412677583
BP-25349,12 Roxton Rd,43.649600927,-79.41970371
BP-31716,101 College St,43.660016421,-79.389177513
BP-28869,725 College St,43.654519225,-79.418915893
BP-25001,248 Bloor St W,43.667924303999996,-79.398265307
BP-27208,171 Dupont St,43.675545469,-79.403419484
BP-22544,90 Gerrard St W,43.658572213999996,-79.38646259800001
BP-29070,324 Dundas St W,43.654211123,-79.392249759
BP-32304,869 Yonge St,43.67293230600001,-79.388372387
BP-28722,112 College St,43.660270177,-79.389144339
BP-22147,522 University Ave,43.65571536,-79.389552704
BP-31256,333 Harbord St,43.659620649,-79.418679115
BP-25431,806 Dundas St W,43.65179421,-79.40880932600001
BP-43858,546 College St,43.655716733999995,-79.411881073
BP-27742,766 College St,43.655008495,-79.42022659199999
BP-34756,172 Harbord St,43.662253201000006,-79.406524572
BP-31699,60 Grosvenor St,43.662342861000006,-79.387216276
BP-18380,150 Elizabeth St,43.656461141,-79.385697138
BP-18385,87 Elm St,43.6568599,-79.386088825
BP-45017,661 College St,43.659221818,-79.389948311
BP-31381,16 Orde St,43.658391296000005,-79.391590224
BP-35084,630 Bloor St E,43.673929925,-79.36856688600001
BP-35555,50 Baldwin St,43.655687087,-79.395455036
BP-29947,618 Dundas St W,43.652207041000004,-79.401761116
BP-25071,520 Bloor St W,43.665298231,-79.410725126
BP-34371,370 Huron St,43.664522649,-79.400511542
BP-31231,609-615 Manning Ave,43.661072063999995,-79.414811137
BP-22034,19 Orde St,43.658199386999996,-79.391397883
BP-30434,293 Harbord St,43.660325848,-79.41528274699999
BP-20618,960 Bay St,43.664818437,-79.38747414
BP-31294,286 Harbord St,43.66144456,-79.41377209699999
BP-25842,794 Bathurst St,43.665469736000006,-79.411440773
BP-26668,16 Spadina Rd,43.668125042,-79.404544386
BP-24012,150 Dundas St W,43.655443643000005,-79.385375922
BP-24015,595 Bay St,43.655918185,-79.383187567
BP-24021,595 Bay St,43.655989225,-79.382853004
BP-24022,595 Bay St,43.655992283,-79.38283633100001
BP-24034,40 Dundas St W,43.656242717,-79.381645423
BP-24176,645 Bay St,43.65756305,-79.384352315
BP-24178,724 Bay St,43.658981933999996,-79.385181371
BP-24189,777 Bay St,43.660098951,-79.38541846
BP-24193,64-72 Hayter St,43.659341196999996,-79.385334812
BP-24198,711 Bay St,43.658880928,-79.384902539
BP-24224,711 Bay St,43.658860327,-79.384892031
BP-24275,64-72 Hayter St,43.659325538999994,-79.385327348
BP-23985,128 Dundas St W,43.65563266,-79.38450389399999
BP-23987,594 Bay St,43.6557263,-79.384076436
BP-24000,180 Dundas St W,43.655111636,-79.386957789
BP-24037,20 Dundas St W,43.656260241000005,-79.38157092600001
BP-24191,674 Bay St,43.65756489899999,-79.384612304
BP-24210,767 Bay St,43.659565838,-79.385195762
BP-24214,59 College St,43.660615586000006,-79.385883371
BP-24219,740-746 Bay St,43.659437987,-79.385376525
BP-24220,777 Bay St,43.659936013999996,-79.38534884100001
BP-23501,470 Huron St,43.667456332,-79.40176281
BP-36467,100 College St,43.660370488000005,-79.388536751
BP-23076,2 Elm St,43.657895128999996,-79.381817574
BP-23521,595 Bay St,43.656458273999995,-79.383480315
BP-23536,500 University Ave,43.655546673,-79.38890177
BP-23537,550 University Ave,43.656594218,-79.38933542699999
BP-23547,522 University Ave,43.655809174,-79.389021254
BP-23562,500 University Ave,43.655575264,-79.388914835
BP-23565,40 Dundas St W,43.656551291999996,-79.383067803
BP-23568,522 University Ave,43.656093887,-79.38913549899999
BP-23586,620 University Ave,43.658375035,-79.390084989
BP-23590,522 University Ave,43.655886603999996,-79.389050623
BP-23603,6 Edward St,43.656950273999996,-79.381805085
BP-23608,585 University Ave,43.658200257,-79.389483015
BP-23617,621 University Ave,43.658288418999994,-79.389525485
BP-22570,72 Elm St,43.65724422,-79.384922808
BP-22531,126 Edward St,43.655843943,-79.387158798
BP-22533,118 Edward St,43.655950276999995,-79.38663133
BP-22543,555 University Ave,43.657716127,-79.388367238
BP-22547,150 Gerrard St W,43.65796068,-79.38802334
BP-22554,555 University Ave,43.657931857,-79.38724874399999
BP-22575,72 Elm St,43.657300667,-79.384668038
BP-22585,711 Bay St,43.658680825,-79.384367204
BP-22594,730 Bay St,43.65909746,-79.385565264
BP-22628,730 Bay St,43.65911334,-79.385488952
BP-22630,61 College St,43.660533127,-79.386827115
BP-23820,195 Davenport Rd,43.675042818,-79.39451129
BP-21767,57 Grenville St,43.66152933,-79.386474599
BP-23063,8 Elm St,43.657831033,-79.382126832
BP-23539,525 University Ave,43.655846837,-79.388491045
BP-23574,657 University Ave,43.658935618,-79.39004241800001
BP-23588,110 Elm St,43.657054005,-79.38900860300001
BP-23592,585 University Ave,43.65784095,-79.389360428
BP-23594,610 University Ave,43.65788379,-79.389880544
BP-23595,490 University Ave,43.655315783,-79.38879675
BP-22470,200 Elizabeth St,43.65916567399999,-79.38690177699999
BP-22475,118 Edward St,43.65592182899999,-79.386759306
BP-22479,118 Edward St,43.655913543000004,-79.386806883
BP-22487,610 Bay St,43.656308336,-79.38423515699999
BP-22510,200 Elizabeth St,43.659277065,-79.38695322
BP-22526,200 Elizabeth St,43.659062029,-79.38685606199999
BP-22540,150 Gerrard St W,43.657968446999995,-79.38797986
BP-22545,123 Edward St,43.655802894,-79.386595828
BP-22591,72 Elm St,43.657294531999995,-79.38469573100001
BP-22597,96 Walton St,43.658031706,-79.385171278
BP-22610,44 Gerrard St W,43.658756728,-79.384003881
BP-22616,61 College St,43.660529583999995,-79.386862337
BP-22056,5 Baldwin St,43.65614036,-79.392627044
BP-22095,522 University Ave,43.6557785,-79.389581282
BP-22103,522 University Ave,43.655745161000006,-79.389584627
BP-22141,16 Baldwin St,43.65621055,-79.392770707
BP-22146,522 University Ave,43.655777321,-79.389593584
BP-24453,656A Bloor St W,43.664232898,-79.415633922
BP-24457,602 Bloor St W,43.664761793000004,-79.413215925
BP-24471,682A Bloor St W,43.663993116,-79.416731689
BP-24487,598 Bloor St W,43.664809118,-79.412969006
BP-24507,562 Bloor St W,43.66512740100001,-79.411526584
BP-20066,55 Bloor St W,43.669073906,-79.389087455
BP-27557,310-316 Spadina Ave,43.653419297,-79.39841360300001
BP-27560,224 College St,43.658519813999995,-79.39729933
BP-27567,6 Oxford St,43.656842594,-79.399800232
BP-27593,184-200 College St,43.658892523,-79.395329112
BP-27595,370 Spadina Ave,43.654994597,-79.399041456
BP-27611,250 College St,43.658229858,-79.39875756800001
BP-27613,442-444 Spadina Ave,43.657131218,-79.399929246
BP-27630,454 Spadina Ave,43.657283438,-79.399987448
BP-27644,184-200 College St,43.658900395,-79.39529656399999
BP-27648,230 College St,43.658295794,-79.398448475
BP-27655,250 College St,43.65821188899999,-79.398851125
BP-27699,310-316 Spadina Ave,43.65336391100001,-79.398398117
BP-27702,651 College St,43.65493712399999,-79.416058632
BP-27708,661 College St,43.654989737,-79.416342266
BP-27710,572 College St,43.655483174,-79.412858277
BP-27716,657 College St,43.654963075,-79.416251807
BP-27729,307 Palmerston Blvd,43.656102482,-79.40996789399999
BP-27730,712 College St,43.655271728,-79.418640289
BP-24448,687 Bloor St W,43.663828085,-79.416892997
BP-24460,1 Christie St,43.663653069,-79.41829488399999
BP-24473,660 Bloor St W,43.664205665,-79.41576292100001
BP-24480,609 Bloor St W,43.664603987,-79.413315545
BP-24488,648A Bloor St W,43.664298981,-79.415329628
BP-27737,766 College St,43.655025069,-79.420088805
BP-27764,657 College St,43.654943675,-79.41616736600001
BP-27772,564 College St,43.655597431000004,-79.41244966100001
BP-27774,634 College St,43.655082273999994,-79.41611325699999
BP-27779,490 College St,43.656194111000005,-79.40955250100001
BP-27790,605 College St,43.655051097,-79.414334271
BP-27803,623 College St,43.654910609,-79.41502403
BP-27804,634 College St,43.655004018,-79.415292172
BP-27816,454 College St,43.65646923600001,-79.40819646899999
BP-27824,634 College St,43.655143933000005,-79.416546936
BP-30120,845 Bloor St W,43.662374235,-79.42354210399999
BP-30127,869 Bloor St W,43.662102975,-79.424773457
BP-30138,491 College St,43.65596038899999,-79.409704691
BP-30163,836 Bloor St W,43.662447342,-79.423806696
BP-30170,876 Bloor St W,43.662138938000005,-79.425207333
BP-30248,308 Palmerston Ave,43.655812821000005,-79.410444967
BP-30277,799 Bloor St W,43.662827058000005,-79.421458377
BP-30300,814 Bloor St W,43.662664993,-79.422816867
BP-30319,807 College St,43.654505689,-79.421822987
BP-25333,786 Dundas St W,43.651983332,-79.40790946199999
BP-25360,836 Dundas St W,43.65158569,-79.40985132
BP-23808,2 Roxborough St W,43.67822865,-79.390230965
BP-21029,222 Elm St,43.65598735,-79.392032847
BP-27191,163 Dupont St,43.675608572,-79.403110076
BP-26595,6 Crescent Rd,43.677137328,-79.38900472600001
BP-26597,6 Crescent Rd,43.677142593,-79.388985608
BP-26603,278 Dupont St,43.67519201,-79.407354699
BP-26626,38 Walmer Rd,43.668406448999995,-79.406727162
BP-26630,332 Bloor St W,43.666916886,-79.403817285
BP-26632,278 Dupont St,43.675215359,-79.407370365
BP-26681,221 Spadina Rd,43.674470113000005,-79.40681951399999
BP-26682,10 Spadina Rd,43.667738743,-79.40443842100001
BP-26691,391 Brunswick Ave,43.669078865,-79.40860214
BP-26692,156 Spadina Rd,43.673748358000005,-79.406754683
BP-26700,278 Dupont St,43.675166094,-79.407346316
BP-26714,354 Dupont St,43.674185938,-79.40975695
BP-26715,354 Dupont St,43.674175733999995,-79.409802509
BP-24945,135 St George St,43.667751763000005,-79.399085792
BP-24950,248 Bloor St W,43.667877205,-79.398503781
BP-24963,248 Bloor St W,43.667998417,-79.397913315
BP-24967,248 Bloor St W,43.667974107,-79.398028185
BP-24968,206A Bloor St W,43.668451583999996,-79.395695844
BP-25018,248 Bloor St W,43.667992488,-79.397941211
BP-25039,316 Bloor St W,43.666939965,-79.402927327
BP-21789,57 Grenville St,43.661535533999995,-79.386443769
BP-21796,880 Bay St,43.663288908999995,-79.386828934
BP-26719,408 Dupont St,43.67383383,-79.411431585
BP-26811,119 Yorkville Ave,43.670688126,-79.393166282
BP-26812,45 Avenue Rd,43.670634478000004,-79.394766711
BP-26819,111 Avenue Rd,43.673284338,-79.39578452399999
BP-26825,188 Davenport Rd,43.675023591000006,-79.395523991
BP-27006,1051 Ossington Ave,43.670017189,-79.428773826
BP-27023,840 Dupont St,43.670517888999996,-79.427222506
BP-27055,264 Beatrice St,43.658165025,-79.418937858
BP-27089,170 Avenue Rd,43.675454144,-79.397158328
BP-27107,348 Davenport Rd,43.675326731999995,-79.401657332
